/usr/java/bin/java -XX:MaxRAMPercentage=85.0 -cp /binary/ycsb/mongodb-binding/conf:/binary/ycsb/conf:/binary/ycsb/lib/jackson-core-asl-1.9.4.jar:/binary/ycsb/lib/core-0.18.0-SNAPSHOT.jar:/binary/ycsb/lib/jackson-mapper-asl-1.9.4.jar:/binary/ycsb/lib/HdrHistogram-2.1.4.jar:/binary/ycsb/lib/htrace-core4-4.1.0-incubating.jar:/binary/ycsb/mongodb-binding/lib/logback-classic-1.1.2.jar:/binary/ycsb/mongodb-binding/lib/mongo-java-driver-3.11.0.jar:/binary/ycsb/mongodb-binding/lib/mongodb-async-driver-2.0.1.jar:/binary/ycsb/mongodb-binding/lib/logback-core-1.1.2.jar:/binary/ycsb/mongodb-binding/lib/mongodb-binding-0.18.0-SNAPSHOT.jar:/binary/ycsb/mongodb-binding/lib/snappy-java-1.1.7.1.jar:/binary/ycsb/mongodb-binding/lib/slf4j-api-1.7.25.jar site.ycsb.Client -db site.ycsb.db.MongoDbClient -s -p mongodb.url=mongodb://benchant:BareRebel2022@mongodb-small-calibrati-shard-00-00.c2hd1.mongodb.net:27017,mongodb-small-calibrati-shard-00-01.c2hd1.mongodb.net:27017,mongodb-small-calibrati-shard-00-02.c2hd1.mongodb.net:27017/?ssl=true&authSource=admin&replicaSet=atlas-kaysfi-shard-0&w=majority&j=true&readPreference=primary -p batchsize=1 -p workload=site.ycsb.workloads.CoreWorkload -p maxexecutiontime=1800 -threads 50 -p recordcount=500000000 -p operationcount=99000000 -target 5000 -p fieldcount=10 -p fieldlength=100 -p requestdistribution=uniform -p insertorder=ordered -p readproportion=0.95 -p updateproportion=0.05 -p insertproportion=0.0 -p scanproportion=0.0 -p maxscanlength=1000 -p scanlengthdistribution=uniform -p measurementtype=hdrhistogram -p hdrhistogram.fileoutput=true -p hdrhistogram.output.path=/home/developer/results/ -t
Command line: -db site.ycsb.db.MongoDbClient -s -p mongodb.url=mongodb://benchant:BareRebel2022@mongodb-small-calibrati-shard-00-00.c2hd1.mongodb.net:27017,mongodb-small-calibrati-shard-00-01.c2hd1.mongodb.net:27017,mongodb-small-calibrati-shard-00-02.c2hd1.mongodb.net:27017/?ssl=true&authSource=admin&replicaSet=atlas-kaysfi-shard-0&w=majority&j=true&readPreference=primary -p batchsize=1 -p workload=site.ycsb.workloads.CoreWorkload -p maxexecutiontime=1800 -threads 50 -p recordcount=500000000 -p operationcount=99000000 -target 5000 -p fieldcount=10 -p fieldlength=100 -p requestdistribution=uniform -p insertorder=ordered -p readproportion=0.95 -p updateproportion=0.05 -p insertproportion=0.0 -p scanproportion=0.0 -p maxscanlength=1000 -p scanlengthdistribution=uniform -p measurementtype=hdrhistogram -p hdrhistogram.fileoutput=true -p hdrhistogram.output.path=/home/developer/results/ -t
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
Maximum execution time specified as: 1800 secs
2023-05-05 20:16:58:076 0 sec: 0 operations; est completion in 0 second 
20:16:58.191 [Thread-13] WARN  org.mongodb.driver.uri - Uri option 'j' has been deprecated, use 'journal' instead.
20:16:58.191 [Thread-13] WARN  org.mongodb.driver.uri - Uri option 'j' has been deprecated, use 'journal' instead.
mongo client connection created with mongodb://benchant:BareRebel2022@mongodb-small-calibrati-shard-00-00.c2hd1.mongodb.net:27017,mongodb-small-calibrati-shard-00-01.c2hd1.mongodb.net:27017,mongodb-small-calibrati-shard-00-02.c2hd1.mongodb.net:27017/?ssl=true&authSource=admin&replicaSet=atlas-kaysfi-shard-0&w=majority&j=true&readPreference=primary
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2023-05-05 20:17:08:060 10 sec: 48415 operations; 4841.5 current ops/sec; est completion in 5 hours 40 minutes [READ: Count=46021, Max=655359, Min=1198, Avg=3599.33, 90=6011, 99=12207, 99.9=642047, 99.99=652799] [UPDATE: Count=2403, Max=73919, Min=3516, Avg=9159.75, 90=18335, 99=49343, 99.9=71103, 99.99=73919] 
2023-05-05 20:26:38:060 580 sec: 2898379 operations; 5007.9 current ops/sec; est completion in 5 hours 20 minutes [READ: Count=47644, Max=47103, Min=1213, Avg=7665.05, 90=12631, 99=19759, 99.9=29263, 99.99=39103] [UPDATE: Count=2438, Max=44319, Min=4220, Avg=15268.35, 90=22383, 99=31407, 99.9=42463, 99.99=44319] 
2023-05-05 20:26:48:060 590 sec: 2948378 operations; 4999.4 current ops/sec; est completion in 5 hours 20 minutes [READ: Count=47491, Max=35711, Min=1208, Avg=8251.64, 90=13367, 99=20415, 99.9=26255, 99.99=30863] [UPDATE: Count=2517, Max=43615, Min=3852, Avg=16087.46, 90=23071, 99=33439, 99.9=39807, 99.99=43615] 
2023-05-05 20:26:58:059 600 sec: 2998386 operations; 5001.3 current ops/sec; est completion in 5 hours 20 minutes [READ: Count=47447, Max=33407, Min=1175, Avg=6118.74, 90=10615, 99=17519, 99.9=23503, 99.99=29183] [UPDATE: Count=2552, Max=43839, Min=4280, Avg=12596.4, 90=19359, 99=27631, 99.9=36351, 99.99=43839] 
2023-05-05 20:27:08:060 610 sec: 3048400 operations; 5001.4 current ops/sec; est completion in 5 hours 20 minutes [READ: Count=47556, Max=54847, Min=1179, Avg=5190.59, 90=8871, 99=15655, 99.9=29183, 99.99=47295] [UPDATE: Count=2461, Max=38719, Min=4010, Avg=10820.69, 90=16431, 99=24143, 99.9=34079, 99.99=38719] 
2023-05-05 20:27:18:060 620 sec: 3098409 operations; 5000.9 current ops/sec; est completion in 5 hours 19 minutes [READ: Count=47529, Max=32863, Min=1215, Avg=4856.51, 90=8335, 99=14023, 99.9=19311, 99.99=24591] [UPDATE: Count=2478, Max=31119, Min=3460, Avg=9975.49, 90=14815, 99=21295, 99.9=29055, 99.99=31119] 
2023-05-05 20:27:28:060 630 sec: 3148410 operations; 5000.1 current ops/sec; est completion in 5 hours 19 minutes [READ: Count=47520, Max=25455, Min=1205, Avg=4747.43, 90=8143, 99=13855, 99.9=19279, 99.99=24111] [UPDATE: Count=2480, Max=32015, Min=3662, Avg=9743.21, 90=14743, 99=22511, 99.9=28207, 99.99=32015] 
2023-05-05 20:27:38:059 640 sec: 3198407 operations; 4999.7 current ops/sec; est completion in 5 hours 19 minutes [READ: Count=47499, Max=69631, Min=1227, Avg=5000.59, 90=8431, 99=14863, 99.9=38207, 99.99=64671] [UPDATE: Count=2498, Max=77823, Min=3944, Avg=10273.22, 90=15431, 99=25215, 99.9=50911, 99.99=77823] 
2023-05-05 20:27:48:059 650 sec: 3248401 operations; 4999.4 current ops/sec; est completion in 5 hours 19 minutes [READ: Count=47563, Max=28191, Min=1216, Avg=4881.08, 90=8423, 99=14399, 99.9=21023, 99.99=25663] [UPDATE: Count=2429, Max=32863, Min=3714, Avg=10084.83, 90=15335, 99=23919, 99.9=29887, 99.99=32863] 
2023-05-05 20:27:58:059 660 sec: 3298396 operations; 4999.5 current ops/sec; est completion in 5 hours 19 minutes [READ: Count=47531, Max=29935, Min=1204, Avg=4842.92, 90=8187, 99=14231, 99.9=20639, 99.99=25071] [UPDATE: Count=2467, Max=48223, Min=4086, Avg=10101.32, 90=14967, 99=22399, 99.9=32127, 99.99=48223] 
2023-05-05 20:28:08:060 670 sec: 3348414 operations; 5001.8 current ops/sec; est completion in 5 hours 19 minutes [READ: Count=47559, Max=54303, Min=1226, Avg=5004.06, 90=8447, 99=15815, 99.9=28431, 99.99=49183] [UPDATE: Count=2463, Max=55519, Min=3564, Avg=10429.83, 90=15927, 99=26575, 99.9=40255, 99.99=55519] 
2023-05-05 20:28:18:059 680 sec: 3398413 operations; 4999.9 current ops/sec; est completion in 5 hours 18 minutes [READ: Count=47511, Max=31407, Min=1224, Avg=4838.41, 90=8175, 99=14503, 99.9=20175, 99.99=23391] [UPDATE: Count=2484, Max=34015, Min=3832, Avg=10398.89, 90=15479, 99=25023, 99.9=30015, 99.99=34015] 
2023-05-05 20:28:28:060 690 sec: 3448409 operations; 4999.6 current ops/sec; est completion in 5 hours 18 minutes [READ: Count=47486, Max=26431, Min=1229, Avg=4777.4, 90=8127, 99=14015, 99.9=19919, 99.99=24079] [UPDATE: Count=2515, Max=33023, Min=3692, Avg=9842.36, 90=14663, 99=22495, 99.9=29791, 99.99=33023] 
2023-05-05 20:28:38:060 700 sec: 3498381 operations; 4997.2 current ops/sec; est completion in 5 hours 18 minutes [READ: Count=47530, Max=68671, Min=1233, Avg=5071.54, 90=8679, 99=15191, 99.9=34239, 99.99=49727] [UPDATE: Count=2442, Max=53823, Min=3684, Avg=10587.38, 90=16543, 99=24751, 99.9=43007, 99.99=53823] 
2023-05-05 20:28:48:059 710 sec: 3548372 operations; 4999.1 current ops/sec; est completion in 5 hours 18 minutes [READ: Count=47505, Max=30591, Min=1210, Avg=5265.27, 90=9215, 99=15679, 99.9=21519, 99.99=25871] [UPDATE: Count=2481, Max=34271, Min=4216, Avg=10937.28, 90=16799, 99=26911, 99.9=32463, 99.99=34271] 
2023-05-05 20:28:58:059 720 sec: 3598412 operations; 5004 current ops/sec; est completion in 5 hours 18 minutes [READ: Count=47554, Max=34463, Min=1223, Avg=5185.6, 90=9079, 99=15831, 99.9=24927, 99.99=32415] [UPDATE: Count=2489, Max=40639, Min=3822, Avg=10631.94, 90=16943, 99=24335, 99.9=33919, 99.99=40639] 
2023-05-05 20:29:08:059 730 sec: 3648371 operations; 4995.9 current ops/sec; est completion in 5 hours 17 minutes [READ: Count=47440, Max=45567, Min=1190, Avg=5119.49, 90=9031, 99=15343, 99.9=21727, 99.99=28463] [UPDATE: Count=2517, Max=35775, Min=3916, Avg=10383, 90=15927, 99=25711, 99.9=32799, 99.99=35775] 
2023-05-05 20:29:18:060 740 sec: 3698407 operations; 5003.6 current ops/sec; est completion in 5 hours 17 minutes [READ: Count=47518, Max=33407, Min=1215, Avg=4853.85, 90=8255, 99=13967, 99.9=20559, 99.99=27327] [UPDATE: Count=2525, Max=41183, Min=4284, Avg=10199.3, 90=14927, 99=21935, 99.9=35039, 99.99=41183] 
2023-05-05 20:29:28:059 750 sec: 3748398 operations; 4999.1 current ops/sec; est completion in 5 hours 17 minutes [READ: Count=47488, Max=33855, Min=1212, Avg=5007.15, 90=8727, 99=14751, 99.9=20255, 99.99=25247] [UPDATE: Count=2496, Max=223999, Min=3688, Avg=15033.95, 90=19343, 99=175231, 99.9=216319, 99.99=223999] 
2023-05-05 20:29:38:059 760 sec: 3798378 operations; 4998 current ops/sec; est completion in 5 hours 17 minutes [READ: Count=47496, Max=61407, Min=1202, Avg=5078.57, 90=8615, 99=15775, 99.9=32111, 99.99=53631] [UPDATE: Count=2488, Max=53183, Min=3964, Avg=10504.1, 90=16095, 99=26639, 99.9=46751, 99.99=53183] 
2023-05-05 20:29:48:059 770 sec: 3848409 operations; 5003.1 current ops/sec; est completion in 5 hours 17 minutes [READ: Count=47579, Max=31215, Min=1191, Avg=4846.04, 90=8223, 99=13879, 99.9=19727, 99.99=25871] [UPDATE: Count=2445, Max=30431, Min=3726, Avg=10025.97, 90=14855, 99=22383, 99.9=28623, 99.99=30431] 
2023-05-05 20:29:58:060 780 sec: 3898394 operations; 4998.5 current ops/sec; est completion in 5 hours 17 minutes [READ: Count=47477, Max=39999, Min=1210, Avg=5008.66, 90=8591, 99=14735, 99.9=21263, 99.99=26591] [UPDATE: Count=2512, Max=33759, Min=4060, Avg=10250.66, 90=15383, 99=22783, 99.9=27791, 99.99=33759] 
2023-05-05 20:30:08:059 790 sec: 3948389 operations; 4999.5 current ops/sec; est completion in 5 hours 16 minutes [READ: Count=47427, Max=53951, Min=1217, Avg=5231.19, 90=8959, 99=15343, 99.9=29071, 99.99=44639] [UPDATE: Count=2571, Max=74431, Min=3438, Avg=10856.75, 90=16351, 99=26207, 99.9=55359, 99.99=74431] 
2023-05-05 20:30:18:059 800 sec: 3998404 operations; 5001.5 current ops/sec; est completion in 5 hours 16 minutes [READ: Count=47488, Max=36863, Min=1232, Avg=4976.05, 90=8671, 99=14567, 99.9=20447, 99.99=25295] [UPDATE: Count=2522, Max=31711, Min=4062, Avg=10191.46, 90=15639, 99=23375, 99.9=26415, 99.99=31711] 
2023-05-05 20:30:28:060 810 sec: 4048411 operations; 5000.7 current ops/sec; est completion in 5 hours 16 minutes [READ: Count=47550, Max=32095, Min=1209, Avg=4953.44, 90=8607, 99=14703, 99.9=20655, 99.99=27151] [UPDATE: Count=2456, Max=39071, Min=3758, Avg=10321.76, 90=15727, 99=25183, 99.9=32655, 99.99=39071] 
2023-05-05 20:30:38:059 820 sec: 4098369 operations; 4995.8 current ops/sec; est completion in 5 hours 16 minutes [READ: Count=47470, Max=58079, Min=1187, Avg=5076.16, 90=8735, 99=15095, 99.9=29759, 99.99=48991] [UPDATE: Count=2489, Max=58911, Min=3882, Avg=10632.25, 90=16367, 99=26527, 99.9=50623, 99.99=58911] 
2023-05-05 20:30:48:060 830 sec: 4148405 operations; 5003.6 current ops/sec; est completion in 5 hours 16 minutes [READ: Count=47558, Max=30703, Min=1213, Avg=5057.37, 90=8743, 99=15071, 99.9=20367, 99.99=25087] [UPDATE: Count=2479, Max=245887, Min=3574, Avg=13669.13, 90=18159, 99=137215, 99.9=232575, 99.99=245887] 
2023-05-05 20:30:58:059 840 sec: 4198365 operations; 4996 current ops/sec; est completion in 5 hours 16 minutes [READ: Count=47480, Max=30159, Min=1207, Avg=4824.75, 90=8167, 99=13839, 99.9=19519, 99.99=25807] [UPDATE: Count=2479, Max=55391, Min=3712, Avg=10055.28, 90=15255, 99=22271, 99.9=32207, 99.99=55391] 
2023-05-05 20:31:08:060 850 sec: 4248399 operations; 5003.4 current ops/sec; est completion in 5 hours 15 minutes [READ: Count=47462, Max=51455, Min=1210, Avg=5447.69, 90=9335, 99=16247, 99.9=28671, 99.99=42847] [UPDATE: Count=2575, Max=43647, Min=3570, Avg=11352.21, 90=17615, 99=27759, 99.9=38847, 99.99=43647] 
2023-05-05 20:31:18:060 860 sec: 4298402 operations; 5000.3 current ops/sec; est completion in 5 hours 15 minutes [READ: Count=47526, Max=32831, Min=1234, Avg=4910.37, 90=8511, 99=14223, 99.9=20159, 99.99=29119] [UPDATE: Count=2470, Max=35423, Min=3466, Avg=10171.34, 90=14927, 99=25807, 99.9=34239, 99.99=35423] 
2023-05-05 20:31:28:059 870 sec: 4348408 operations; 5000.6 current ops/sec; est completion in 5 hours 15 minutes [READ: Count=47473, Max=29871, Min=1193, Avg=4959.94, 90=8559, 99=15095, 99.9=21583, 99.99=26351] [UPDATE: Count=2540, Max=36191, Min=3826, Avg=10261.04, 90=15367, 99=25423, 99.9=34175, 99.99=36191] 
2023-05-05 20:31:38:059 880 sec: 4398411 operations; 5000.3 current ops/sec; est completion in 5 hours 15 minutes [READ: Count=47574, Max=49727, Min=1219, Avg=4937.13, 90=8519, 99=15183, 99.9=25423, 99.99=39455] [UPDATE: Count=2424, Max=68543, Min=3626, Avg=10312.9, 90=15799, 99=26239, 99.9=56959, 99.99=68543] 
2023-05-05 20:31:48:059 890 sec: 4448414 operations; 5000.3 current ops/sec; est completion in 5 hours 15 minutes [READ: Count=47499, Max=26079, Min=1223, Avg=4939.87, 90=8463, 99=14055, 99.9=19903, 99.99=22767] [UPDATE: Count=2501, Max=34783, Min=3990, Avg=10117.88, 90=14799, 99=23167, 99.9=29567, 99.99=34783] 
2023-05-05 20:31:58:059 900 sec: 4498409 operations; 4999.5 current ops/sec; est completion in 5 hours 15 minutes [READ: Count=47565, Max=28991, Min=1217, Avg=5042.4, 90=8759, 99=14375, 99.9=20527, 99.99=25439] [UPDATE: Count=2434, Max=158847, Min=3976, Avg=13981.55, 90=18399, 99=114559, 99.9=155391, 99.99=158847] 
2023-05-05 20:32:08:059 910 sec: 4548408 operations; 4999.9 current ops/sec; est completion in 5 hours 14 minutes [READ: Count=47551, Max=55263, Min=1225, Avg=5122.79, 90=8951, 99=16639, 99.9=27423, 99.99=38143] [UPDATE: Count=2452, Max=49055, Min=4080, Avg=10500.87, 90=15871, 99=25871, 99.9=42495, 99.99=49055] 
2023-05-05 20:32:18:059 920 sec: 4598408 operations; 5000 current ops/sec; est completion in 5 hours 14 minutes [READ: Count=47512, Max=29711, Min=1182, Avg=5012.22, 90=8623, 99=14135, 99.9=19583, 99.99=25695] [UPDATE: Count=2485, Max=33343, Min=3772, Avg=10267.78, 90=15183, 99=23103, 99.9=31615, 99.99=33343] 
2023-05-05 20:32:28:059 930 sec: 4648399 operations; 4999.1 current ops/sec; est completion in 5 hours 14 minutes [READ: Count=47495, Max=28767, Min=1189, Avg=4879.94, 90=8415, 99=14647, 99.9=20655, 99.99=26543] [UPDATE: Count=2500, Max=30559, Min=4038, Avg=10095.57, 90=14927, 99=24015, 99.9=27951, 99.99=30559] 
2023-05-05 20:32:38:059 940 sec: 4698409 operations; 5001 current ops/sec; est completion in 5 hours 14 minutes [READ: Count=47535, Max=31999, Min=1204, Avg=4996.32, 90=8679, 99=15543, 99.9=24655, 99.99=30127] [UPDATE: Count=2472, Max=33631, Min=3794, Avg=10433.04, 90=16119, 99=25679, 99.9=30751, 99.99=33631] 
2023-05-05 20:32:48:059 950 sec: 4748408 operations; 4999.9 current ops/sec; est completion in 5 hours 14 minutes [READ: Count=47465, Max=30655, Min=1214, Avg=4852.02, 90=8255, 99=14119, 99.9=19871, 99.99=24671] [UPDATE: Count=2533, Max=28559, Min=4008, Avg=10044.29, 90=15047, 99=22783, 99.9=26863, 99.99=28559] 
2023-05-05 20:32:58:059 960 sec: 4798403 operations; 4999.5 current ops/sec; est completion in 5 hours 14 minutes [READ: Count=47494, Max=32959, Min=1210, Avg=4781.51, 90=8191, 99=14159, 99.9=20783, 99.99=25647] [UPDATE: Count=2501, Max=32767, Min=3934, Avg=9975.34, 90=14935, 99=23327, 99.9=31503, 99.99=32767] 
2023-05-05 20:33:08:060 970 sec: 4848399 operations; 4999.6 current ops/sec; est completion in 5 hours 13 minutes [READ: Count=47517, Max=44223, Min=1213, Avg=4906.2, 90=8359, 99=15351, 99.9=26799, 99.99=36351] [UPDATE: Count=2481, Max=35519, Min=3710, Avg=10328.5, 90=15711, 99=27423, 99.9=33695, 99.99=35519] 
2023-05-05 20:33:18:059 980 sec: 4898396 operations; 4999.7 current ops/sec; est completion in 5 hours 13 minutes [READ: Count=47568, Max=32591, Min=1204, Avg=5031.6, 90=8783, 99=14631, 99.9=20399, 99.99=26319] [UPDATE: Count=2425, Max=245759, Min=4100, Avg=16566.96, 90=19263, 99=211071, 99.9=238719, 99.99=245759] 
2023-05-05 20:33:28:059 990 sec: 4948409 operations; 5001.3 current ops/sec; est completion in 5 hours 13 minutes [READ: Count=47459, Max=28959, Min=1225, Avg=5015.83, 90=8783, 99=15287, 99.9=22191, 99.99=27583] [UPDATE: Count=2558, Max=31567, Min=3870, Avg=10226.05, 90=15375, 99=24015, 99.9=30399, 99.99=31567] 
2023-05-05 20:33:38:060 1000 sec: 4998410 operations; 5000.1 current ops/sec; est completion in 5 hours 13 minutes [READ: Count=47440, Max=47647, Min=1207, Avg=4865.35, 90=8247, 99=15767, 99.9=28527, 99.99=36351] [UPDATE: Count=2557, Max=55583, Min=3590, Avg=10129.94, 90=15319, 99=24671, 99.9=49951, 99.99=55583] 
2023-05-05 20:33:48:059 1010 sec: 5048406 operations; 4999.6 current ops/sec; est completion in 5 hours 13 minutes [READ: Count=47493, Max=31695, Min=1220, Avg=4832.09, 90=8367, 99=14687, 99.9=20175, 99.99=26319] [UPDATE: Count=2503, Max=32687, Min=3552, Avg=9842.75, 90=14543, 99=23839, 99.9=31519, 99.99=32687] 
2023-05-05 20:33:58:060 1020 sec: 5098413 operations; 5000.7 current ops/sec; est completion in 5 hours 13 minutes [READ: Count=47444, Max=66943, Min=1227, Avg=3246.95, 90=5395, 99=13591, 99.9=33727, 99.99=45055] [UPDATE: Count=2561, Max=88959, Min=3800, Avg=7889.2, 90=11599, 99=33183, 99.9=73919, 99.99=88959] 
2023-05-05 20:34:08:060 1030 sec: 5148414 operations; 5000.1 current ops/sec; est completion in 5 hours 12 minutes [READ: Count=47449, Max=29327, Min=1229, Avg=2763.84, 90=3953, 99=9127, 99.9=14535, 99.99=27439] [UPDATE: Count=2555, Max=26991, Min=3770, Avg=6399.16, 90=8463, 99=15167, 99.9=20863, 99.99=26991] 
2023-05-05 20:34:18:059 1040 sec: 5198413 operations; 4999.9 current ops/sec; est completion in 5 hours 12 minutes [READ: Count=47556, Max=26943, Min=1211, Avg=3415.32, 90=6367, 99=12839, 99.9=18687, 99.99=23407] [UPDATE: Count=2442, Max=31407, Min=3904, Avg=7893.81, 90=12951, 99=22031, 99.9=31167, 99.99=31407] 
2023-05-05 20:34:28:059 1050 sec: 5248417 operations; 5000.4 current ops/sec; est completion in 5 hours 12 minutes [READ: Count=47586, Max=26271, Min=1213, Avg=2669.92, 90=3597, 99=9087, 99.9=15087, 99.99=21039] [UPDATE: Count=2418, Max=31503, Min=3544, Avg=7122.63, 90=9191, 99=20671, 99.9=28527, 99.99=31503] 
2023-05-05 20:34:38:060 1060 sec: 5298408 operations; 4999.1 current ops/sec; est completion in 5 hours 12 minutes [READ: Count=47338, Max=135679, Min=1202, Avg=3940.72, 90=6627, 99=21279, 99.9=81471, 99.99=127487] [UPDATE: Count=2655, Max=195967, Min=4034, Avg=11059.91, 90=21551, 99=36863, 99.9=149375, 99.99=195967] 
2023-05-05 20:34:48:059 1070 sec: 5348391 operations; 4998.3 current ops/sec; est completion in 5 hours 12 minutes [READ: Count=47401, Max=37599, Min=1220, Avg=2897.14, 90=4259, 99=9999, 99.9=15871, 99.99=20095] [UPDATE: Count=2586, Max=33311, Min=4072, Avg=7833.82, 90=11431, 99=23359, 99.9=30143, 99.99=33311] 
2023-05-05 20:34:58:059 1080 sec: 5398388 operations; 4999.7 current ops/sec; est completion in 5 hours 12 minutes [READ: Count=47457, Max=30799, Min=1224, Avg=2885.98, 90=4255, 99=11207, 99.9=18159, 99.99=23903] [UPDATE: Count=2538, Max=37791, Min=3602, Avg=7675.07, 90=10967, 99=22303, 99.9=30479, 99.99=37791] 
2023-05-05 20:35:08:059 1090 sec: 5448406 operations; 5001.8 current ops/sec; est completion in 5 hours 11 minutes [READ: Count=47536, Max=105919, Min=1235, Avg=4788.25, 90=8519, 99=19439, 99.9=74367, 99.99=99519] [UPDATE: Count=2480, Max=217855, Min=3630, Avg=10702.73, 90=17839, 99=32031, 99.9=168575, 99.99=217855] 
2023-05-05 20:35:18:059 1100 sec: 5498402 operations; 4999.6 current ops/sec; est completion in 5 hours 11 minutes [READ: Count=47557, Max=26639, Min=1203, Avg=4005.82, 90=7039, 99=12495, 99.9=17551, 99.99=23439] [UPDATE: Count=2443, Max=29375, Min=4050, Avg=8496.99, 90=12959, 99=19855, 99.9=26559, 99.99=29375] 
2023-05-05 20:35:28:059 1110 sec: 5548402 operations; 5000 current ops/sec; est completion in 5 hours 11 minutes [READ: Count=47485, Max=27055, Min=1197, Avg=4123.83, 90=7235, 99=12751, 99.9=19279, 99.99=22271] [UPDATE: Count=2513, Max=35775, Min=3786, Avg=8757.72, 90=13455, 99=21551, 99.9=32175, 99.99=35775] 
2023-05-05 20:35:38:059 1120 sec: 5598411 operations; 5000.9 current ops/sec; est completion in 5 hours 11 minutes [READ: Count=47521, Max=83967, Min=1230, Avg=4035.41, 90=6819, 99=13239, 99.9=44287, 99.99=63295] [UPDATE: Count=2484, Max=77887, Min=3874, Avg=8808.63, 90=12967, 99=24943, 99.9=55583, 99.99=77887] 
2023-05-05 20:35:48:059 1130 sec: 5648413 operations; 5000.2 current ops/sec; est completion in 5 hours 11 minutes [READ: Count=47463, Max=25551, Min=1194, Avg=4058.14, 90=6979, 99=12095, 99.9=17823, 99.99=22767] [UPDATE: Count=2537, Max=32831, Min=3798, Avg=8750.38, 90=13103, 99=19743, 99.9=28351, 99.99=32831] 
2023-05-05 20:35:58:059 1140 sec: 5698410 operations; 4999.7 current ops/sec; est completion in 5 hours 11 minutes [READ: Count=47452, Max=27615, Min=1212, Avg=3588.11, 90=5815, 99=11911, 99.9=17135, 99.99=21727] [UPDATE: Count=2554, Max=30175, Min=3650, Avg=7916.18, 90=11567, 99=19055, 99.9=24671, 99.99=30175] 
2023-05-05 20:36:08:059 1150 sec: 5748407 operations; 4999.7 current ops/sec; est completion in 5 hours 10 minutes [READ: Count=47527, Max=88063, Min=1217, Avg=4273.51, 90=7515, 99=14455, 99.9=43935, 99.99=58527] [UPDATE: Count=2468, Max=92479, Min=3524, Avg=9185.32, 90=14399, 99=25743, 99.9=67391, 99.99=92479] 
2023-05-05 20:36:18:059 1160 sec: 5798408 operations; 5000.1 current ops/sec; est completion in 5 hours 10 minutes [READ: Count=47498, Max=26031, Min=1214, Avg=3966.97, 90=6831, 99=13047, 99.9=19247, 99.99=23775] [UPDATE: Count=2504, Max=42335, Min=3858, Avg=8603.94, 90=13191, 99=22111, 99.9=31151, 99.99=42335] 
2023-05-05 20:36:28:059 1170 sec: 5848415 operations; 5000.7 current ops/sec; est completion in 5 hours 10 minutes [READ: Count=47537, Max=24511, Min=1222, Avg=4065.24, 90=7075, 99=12239, 99.9=17391, 99.99=21935] [UPDATE: Count=2464, Max=38335, Min=4136, Avg=8600.43, 90=12799, 99=20095, 99.9=27999, 99.99=38335] 
2023-05-05 20:36:38:059 1180 sec: 5898414 operations; 4999.9 current ops/sec; est completion in 5 hours 10 minutes [READ: Count=47500, Max=86719, Min=1210, Avg=3885.98, 90=6355, 99=13527, 99.9=45695, 99.99=75391] [UPDATE: Count=2501, Max=56447, Min=3892, Avg=8509.67, 90=12735, 99=22655, 99.9=44831, 99.99=56447] 
2023-05-05 20:36:48:059 1190 sec: 5948411 operations; 4999.7 current ops/sec; est completion in 5 hours 10 minutes [READ: Count=47476, Max=22751, Min=1204, Avg=3975.45, 90=6823, 99=12039, 99.9=16703, 99.99=20095] [UPDATE: Count=2522, Max=33855, Min=3896, Avg=8479.91, 90=12527, 99=19567, 99.9=29295, 99.99=33855] 
2023-05-05 20:36:58:059 1200 sec: 5998412 operations; 5000.1 current ops/sec; est completion in 5 hours 10 minutes [READ: Count=47495, Max=28879, Min=1206, Avg=4188.41, 90=7223, 99=12975, 99.9=18143, 99.99=21823] [UPDATE: Count=2508, Max=34687, Min=3484, Avg=8840.5, 90=13135, 99=20527, 99.9=30351, 99.99=34687] 
2023-05-05 20:37:08:059 1210 sec: 6048414 operations; 5000.2 current ops/sec; est completion in 5 hours 9 minutes [READ: Count=47510, Max=79039, Min=1216, Avg=4017.41, 90=6775, 99=13535, 99.9=40319, 99.99=75839] [UPDATE: Count=2494, Max=139007, Min=3650, Avg=10156.2, 90=14831, 99=48543, 99.9=137087, 99.99=139007] 
2023-05-05 20:37:18:059 1220 sec: 6098401 operations; 4998.7 current ops/sec; est completion in 5 hours 9 minutes [READ: Count=47425, Max=26175, Min=1198, Avg=3804.74, 90=6459, 99=12591, 99.9=17231, 99.99=22783] [UPDATE: Count=2555, Max=39551, Min=3770, Avg=8238.7, 90=12423, 99=21375, 99.9=31695, 99.99=39551] 
2023-05-05 20:37:28:059 1230 sec: 6148412 operations; 5001.1 current ops/sec; est completion in 5 hours 9 minutes [READ: Count=47434, Max=33215, Min=1234, Avg=4019.58, 90=6855, 99=12615, 99.9=18303, 99.99=22863] [UPDATE: Count=2582, Max=34751, Min=3992, Avg=8664.86, 90=13103, 99=20303, 99.9=26463, 99.99=34751] 
