/usr/java/bin/java -XX:MaxRAMPercentage=85.0 -cp /binary/ycsb/mongodb-binding/conf:/binary/ycsb/conf:/binary/ycsb/lib/jackson-core-asl-1.9.4.jar:/binary/ycsb/lib/core-0.18.0-SNAPSHOT.jar:/binary/ycsb/lib/jackson-mapper-asl-1.9.4.jar:/binary/ycsb/lib/HdrHistogram-2.1.4.jar:/binary/ycsb/lib/htrace-core4-4.1.0-incubating.jar:/binary/ycsb/mongodb-binding/lib/logback-classic-1.1.2.jar:/binary/ycsb/mongodb-binding/lib/mongo-java-driver-3.11.0.jar:/binary/ycsb/mongodb-binding/lib/mongodb-async-driver-2.0.1.jar:/binary/ycsb/mongodb-binding/lib/logback-core-1.1.2.jar:/binary/ycsb/mongodb-binding/lib/mongodb-binding-0.18.0-SNAPSHOT.jar:/binary/ycsb/mongodb-binding/lib/snappy-java-1.1.7.1.jar:/binary/ycsb/mongodb-binding/lib/slf4j-api-1.7.25.jar site.ycsb.Client -db site.ycsb.db.MongoDbClient -s -p mongodb.url=mongodb://benchant:BareRebel2022@mongodb-small-calibrati-shard-00-00.c2hd1.mongodb.net:27017,mongodb-small-calibrati-shard-00-01.c2hd1.mongodb.net:27017,mongodb-small-calibrati-shard-00-02.c2hd1.mongodb.net:27017/?ssl=true&authSource=admin&replicaSet=atlas-kaysfi-shard-0&w=majority&j=true&readPreference=primary -p batchsize=1 -p workload=site.ycsb.workloads.CoreWorkload -p maxexecutiontime=1800 -threads 50 -p recordcount=500000000 -p operationcount=99000000 -target 5000 -p fieldcount=10 -p fieldlength=100 -p requestdistribution=uniform -p insertorder=ordered -p readproportion=0.95 -p updateproportion=0.05 -p insertproportion=0.0 -p scanproportion=0.0 -p maxscanlength=1000 -p scanlengthdistribution=uniform -p measurementtype=hdrhistogram -p hdrhistogram.fileoutput=true -p hdrhistogram.output.path=/home/developer/results/ -t
Command line: -db site.ycsb.db.MongoDbClient -s -p mongodb.url=mongodb://benchant:BareRebel2022@mongodb-small-calibrati-shard-00-00.c2hd1.mongodb.net:27017,mongodb-small-calibrati-shard-00-01.c2hd1.mongodb.net:27017,mongodb-small-calibrati-shard-00-02.c2hd1.mongodb.net:27017/?ssl=true&authSource=admin&replicaSet=atlas-kaysfi-shard-0&w=majority&j=true&readPreference=primary -p batchsize=1 -p workload=site.ycsb.workloads.CoreWorkload -p maxexecutiontime=1800 -threads 50 -p recordcount=500000000 -p operationcount=99000000 -target 5000 -p fieldcount=10 -p fieldlength=100 -p requestdistribution=uniform -p insertorder=ordered -p readproportion=0.95 -p updateproportion=0.05 -p insertproportion=0.0 -p scanproportion=0.0 -p maxscanlength=1000 -p scanlengthdistribution=uniform -p measurementtype=hdrhistogram -p hdrhistogram.fileoutput=true -p hdrhistogram.output.path=/home/developer/results/ -t
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
Maximum execution time specified as: 1800 secs
2023-05-05 20:16:57:277 0 sec: 0 operations; est completion in 0 second 
20:16:57.397 [Thread-13] WARN  org.mongodb.driver.uri - Uri option 'j' has been deprecated, use 'journal' instead.
20:16:57.397 [Thread-13] WARN  org.mongodb.driver.uri - Uri option 'j' has been deprecated, use 'journal' instead.
mongo client connection created with mongodb://benchant:BareRebel2022@mongodb-small-calibrati-shard-00-00.c2hd1.mongodb.net:27017,mongodb-small-calibrati-shard-00-01.c2hd1.mongodb.net:27017,mongodb-small-calibrati-shard-00-02.c2hd1.mongodb.net:27017/?ssl=true&authSource=admin&replicaSet=atlas-kaysfi-shard-0&w=majority&j=true&readPreference=primary
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2023-05-05 20:17:07:261 10 sec: 48322 operations; 4832.2 current ops/sec; est completion in 5 hours 41 minutes [READ: Count=45860, Max=914431, Min=1187, Avg=4114.23, 90=6639, 99=15079, 99.9=594431, 99.99=897023] [UPDATE: Count=2472, Max=864767, Min=3704, Avg=9912.45, 90=17375, 99=42207, 99.9=860671, 99.99=864767] 
2023-05-05 20:26:37:261 580 sec: 2898295 operations; 5005.4 current ops/sec; est completion in 5 hours 20 minutes [READ: Count=47559, Max=41151, Min=1143, Avg=7887.09, 90=13023, 99=20351, 99.9=28527, 99.99=36511] [UPDATE: Count=2496, Max=47231, Min=3590, Avg=15614.43, 90=23103, 99=31743, 99.9=43679, 99.99=47231] 
2023-05-05 20:26:47:261 590 sec: 2948288 operations; 4999.3 current ops/sec; est completion in 5 hours 20 minutes [READ: Count=47496, Max=34911, Min=1184, Avg=8124.15, 90=13255, 99=20175, 99.9=25935, 99.99=31055] [UPDATE: Count=2495, Max=47935, Min=4244, Avg=15835.08, 90=22703, 99=31711, 99.9=37919, 99.99=47935] 
2023-05-05 20:26:57:261 600 sec: 2998303 operations; 5001.5 current ops/sec; est completion in 5 hours 20 minutes [READ: Count=47592, Max=32271, Min=1122, Avg=6446.31, 90=11175, 99=17887, 99.9=23583, 99.99=27199] [UPDATE: Count=2422, Max=42751, Min=4520, Avg=13394.03, 90=20463, 99=29071, 99.9=40255, 99.99=42751] 
2023-05-05 20:27:07:261 610 sec: 3048299 operations; 4999.6 current ops/sec; est completion in 5 hours 20 minutes [READ: Count=47552, Max=58591, Min=1149, Avg=5192.94, 90=8871, 99=15527, 99.9=29599, 99.99=52735] [UPDATE: Count=2444, Max=36959, Min=4244, Avg=10897.76, 90=16735, 99=25839, 99.9=33151, 99.99=36959] 
2023-05-05 20:27:17:261 620 sec: 3098317 operations; 5001.8 current ops/sec; est completion in 5 hours 19 minutes [READ: Count=47554, Max=32575, Min=1121, Avg=4824.07, 90=8255, 99=14327, 99.9=20239, 99.99=26447] [UPDATE: Count=2465, Max=36383, Min=3626, Avg=10020.53, 90=14791, 99=23503, 99.9=31231, 99.99=36383] 
2023-05-05 20:27:27:261 630 sec: 3148292 operations; 4997.5 current ops/sec; est completion in 5 hours 19 minutes [READ: Count=47570, Max=29263, Min=1187, Avg=4787.98, 90=8247, 99=13831, 99.9=19551, 99.99=25311] [UPDATE: Count=2412, Max=31487, Min=3386, Avg=9858.6, 90=14527, 99=23135, 99.9=30959, 99.99=31487] 
2023-05-05 20:27:37:261 640 sec: 3198297 operations; 5000.5 current ops/sec; est completion in 5 hours 19 minutes [READ: Count=47554, Max=69119, Min=1145, Avg=4984.31, 90=8367, 99=14807, 99.9=37951, 99.99=55423] [UPDATE: Count=2445, Max=71231, Min=3922, Avg=10138.91, 90=15263, 99=23567, 99.9=61471, 99.99=71231] 
2023-05-05 20:27:47:261 650 sec: 3248318 operations; 5002.1 current ops/sec; est completion in 5 hours 19 minutes [READ: Count=47564, Max=33983, Min=1129, Avg=4921.72, 90=8495, 99=14623, 99.9=20559, 99.99=25471] [UPDATE: Count=2457, Max=31567, Min=3668, Avg=10232.88, 90=15471, 99=23519, 99.9=30831, 99.99=31567] 
2023-05-05 20:27:57:261 660 sec: 3298304 operations; 4998.6 current ops/sec; est completion in 5 hours 19 minutes [READ: Count=47495, Max=30415, Min=1169, Avg=4863.68, 90=8247, 99=14079, 99.9=20079, 99.99=24943] [UPDATE: Count=2488, Max=37407, Min=3940, Avg=10005.23, 90=14615, 99=23039, 99.9=32063, 99.99=37407] 
2023-05-05 20:28:07:261 670 sec: 3348318 operations; 5001.4 current ops/sec; est completion in 5 hours 19 minutes [READ: Count=47532, Max=53919, Min=1133, Avg=5000.9, 90=8471, 99=15271, 99.9=29999, 99.99=49951] [UPDATE: Count=2482, Max=55487, Min=3862, Avg=10641.92, 90=15911, 99=27887, 99.9=49311, 99.99=55487] 
2023-05-05 20:28:17:261 680 sec: 3398298 operations; 4998 current ops/sec; est completion in 5 hours 18 minutes [READ: Count=47552, Max=26543, Min=1176, Avg=4841.55, 90=8163, 99=14503, 99.9=20175, 99.99=24287] [UPDATE: Count=2430, Max=38719, Min=3802, Avg=10356.61, 90=15303, 99=24991, 99.9=33567, 99.99=38719] 
2023-05-05 20:28:27:261 690 sec: 3448310 operations; 5001.2 current ops/sec; est completion in 5 hours 18 minutes [READ: Count=47536, Max=27663, Min=1143, Avg=4805.56, 90=8239, 99=14151, 99.9=19407, 99.99=23695] [UPDATE: Count=2474, Max=38079, Min=3514, Avg=9945.03, 90=14711, 99=22255, 99.9=31823, 99.99=38079] 
2023-05-05 20:28:37:261 700 sec: 3498272 operations; 4996.2 current ops/sec; est completion in 5 hours 18 minutes [READ: Count=47417, Max=60543, Min=1140, Avg=5054.24, 90=8615, 99=15143, 99.9=34527, 99.99=52863] [UPDATE: Count=2547, Max=42847, Min=3722, Avg=10519.58, 90=15967, 99=26303, 99.9=41119, 99.99=42847] 
2023-05-05 20:28:47:261 710 sec: 3548304 operations; 5003.2 current ops/sec; est completion in 5 hours 18 minutes [READ: Count=47598, Max=32735, Min=1162, Avg=5050.38, 90=8727, 99=14807, 99.9=20271, 99.99=24415] [UPDATE: Count=2430, Max=34463, Min=3726, Avg=10550.73, 90=15991, 99=23919, 99.9=32111, 99.99=34463] 
2023-05-05 20:28:57:261 720 sec: 3598314 operations; 5001 current ops/sec; est completion in 5 hours 18 minutes [READ: Count=47553, Max=38431, Min=1155, Avg=5409.89, 90=9551, 99=16231, 99.9=23871, 99.99=31679] [UPDATE: Count=2460, Max=42207, Min=3982, Avg=11125.86, 90=17535, 99=27903, 99.9=38495, 99.99=42207] 
2023-05-05 20:29:07:261 730 sec: 3648317 operations; 5000.3 current ops/sec; est completion in 5 hours 18 minutes [READ: Count=47520, Max=44767, Min=1159, Avg=5060.08, 90=8943, 99=15279, 99.9=21311, 99.99=28655] [UPDATE: Count=2483, Max=33887, Min=3566, Avg=10625.87, 90=16751, 99=25567, 99.9=31919, 99.99=33887] 
2023-05-05 20:29:17:261 740 sec: 3698321 operations; 5000.4 current ops/sec; est completion in 5 hours 17 minutes [READ: Count=47521, Max=26063, Min=1200, Avg=4869.94, 90=8327, 99=13911, 99.9=19599, 99.99=24559] [UPDATE: Count=2480, Max=29695, Min=4144, Avg=10194.28, 90=15023, 99=22607, 99.9=27855, 99.99=29695] 
2023-05-05 20:29:27:261 750 sec: 3748317 operations; 4999.6 current ops/sec; est completion in 5 hours 17 minutes [READ: Count=47548, Max=36735, Min=1115, Avg=5049.15, 90=8855, 99=14687, 99.9=20959, 99.99=32927] [UPDATE: Count=2448, Max=224895, Min=3974, Avg=14721.63, 90=19103, 99=166271, 99.9=222207, 99.99=224895] 
2023-05-05 20:29:37:261 760 sec: 3798292 operations; 4997.5 current ops/sec; est completion in 5 hours 17 minutes [READ: Count=47566, Max=65439, Min=1140, Avg=5061.62, 90=8615, 99=15791, 99.9=34847, 99.99=59903] [UPDATE: Count=2417, Max=50591, Min=3778, Avg=10499.17, 90=16215, 99=25999, 99.9=47007, 99.99=50591] 
2023-05-05 20:29:47:261 770 sec: 3848313 operations; 5002.1 current ops/sec; est completion in 5 hours 17 minutes [READ: Count=47583, Max=36543, Min=1157, Avg=4852.22, 90=8311, 99=14167, 99.9=20383, 99.99=26095] [UPDATE: Count=2431, Max=33887, Min=3558, Avg=9987.51, 90=14951, 99=22751, 99.9=30495, 99.99=33887] 
2023-05-05 20:29:57:261 780 sec: 3898314 operations; 5000.1 current ops/sec; est completion in 5 hours 17 minutes [READ: Count=47410, Max=30191, Min=1167, Avg=4977.36, 90=8519, 99=14423, 99.9=20751, 99.99=26431] [UPDATE: Count=2599, Max=34175, Min=3798, Avg=10234.5, 90=15095, 99=22831, 99.9=29615, 99.99=34175] 
2023-05-05 20:30:07:261 790 sec: 3948313 operations; 4999.9 current ops/sec; est completion in 5 hours 16 minutes [READ: Count=47496, Max=48671, Min=1185, Avg=5246.23, 90=8967, 99=15727, 99.9=29935, 99.99=46175] [UPDATE: Count=2497, Max=75903, Min=3786, Avg=10743.56, 90=16463, 99=25471, 99.9=50143, 99.99=75903] 
2023-05-05 20:30:17:261 800 sec: 3998316 operations; 5000.3 current ops/sec; est completion in 5 hours 16 minutes [READ: Count=47474, Max=29439, Min=1153, Avg=5006.08, 90=8735, 99=14527, 99.9=20815, 99.99=25631] [UPDATE: Count=2529, Max=31823, Min=3956, Avg=10361.37, 90=15807, 99=23439, 99.9=28127, 99.99=31823] 
2023-05-05 20:30:27:261 810 sec: 4048294 operations; 4997.8 current ops/sec; est completion in 5 hours 16 minutes [READ: Count=47514, Max=38943, Min=1158, Avg=4976.85, 90=8623, 99=14727, 99.9=20687, 99.99=24735] [UPDATE: Count=2466, Max=46175, Min=3668, Avg=10383.29, 90=15871, 99=24463, 99.9=33887, 99.99=46175] 
2023-05-05 20:30:37:261 820 sec: 4098311 operations; 5001.7 current ops/sec; est completion in 5 hours 16 minutes [READ: Count=47534, Max=56287, Min=1122, Avg=5084.29, 90=8751, 99=15359, 99.9=29711, 99.99=52575] [UPDATE: Count=2484, Max=62495, Min=3842, Avg=10497.98, 90=16223, 99=25071, 99.9=51295, 99.99=62495] 
2023-05-05 20:30:47:261 830 sec: 4148297 operations; 4998.6 current ops/sec; est completion in 5 hours 16 minutes [READ: Count=47486, Max=33759, Min=1168, Avg=5041.29, 90=8759, 99=14687, 99.9=20687, 99.99=28143] [UPDATE: Count=2496, Max=248319, Min=3524, Avg=13764.14, 90=18079, 99=134911, 99.9=238335, 99.99=248319] 
2023-05-05 20:30:57:261 840 sec: 4198307 operations; 5001 current ops/sec; est completion in 5 hours 16 minutes [READ: Count=47491, Max=27759, Min=1127, Avg=4869.19, 90=8207, 99=13759, 99.9=19855, 99.99=24015] [UPDATE: Count=2524, Max=37631, Min=3524, Avg=10086.48, 90=15039, 99=22127, 99.9=34591, 99.99=37631] 
2023-05-05 20:31:07:261 850 sec: 4248318 operations; 5001.1 current ops/sec; est completion in 5 hours 15 minutes [READ: Count=47521, Max=55359, Min=1144, Avg=5379.79, 90=9215, 99=16399, 99.9=28383, 99.99=45759] [UPDATE: Count=2490, Max=44639, Min=3840, Avg=11264.77, 90=17503, 99=27071, 99.9=35935, 99.99=44639] 
2023-05-05 20:31:17:261 860 sec: 4298319 operations; 5000.1 current ops/sec; est completion in 5 hours 15 minutes [READ: Count=47474, Max=51615, Min=1119, Avg=4986.04, 90=8655, 99=14535, 99.9=20415, 99.99=26063] [UPDATE: Count=2524, Max=36863, Min=3984, Avg=10488.32, 90=15919, 99=26303, 99.9=33247, 99.99=36863] 
2023-05-05 20:31:27:261 870 sec: 4348302 operations; 4998.3 current ops/sec; est completion in 5 hours 15 minutes [READ: Count=47472, Max=31231, Min=1167, Avg=4962.53, 90=8535, 99=14903, 99.9=20799, 99.99=25775] [UPDATE: Count=2510, Max=36991, Min=4022, Avg=10116.58, 90=15039, 99=23519, 99.9=33023, 99.99=36991] 
2023-05-05 20:31:37:261 880 sec: 4398303 operations; 5000.1 current ops/sec; est completion in 5 hours 15 minutes [READ: Count=47533, Max=47167, Min=1151, Avg=4924.01, 90=8535, 99=15575, 99.9=25855, 99.99=38943] [UPDATE: Count=2467, Max=71359, Min=3708, Avg=10315.25, 90=15895, 99=25503, 99.9=48767, 99.99=71359] 
2023-05-05 20:31:47:261 890 sec: 4448304 operations; 5000.1 current ops/sec; est completion in 5 hours 15 minutes [READ: Count=47464, Max=26959, Min=1187, Avg=4931.98, 90=8503, 99=14103, 99.9=19759, 99.99=23759] [UPDATE: Count=2540, Max=52799, Min=3780, Avg=10254.06, 90=15439, 99=23279, 99.9=30639, 99.99=52799] 
2023-05-05 20:31:57:261 900 sec: 4497921 operations; 4961.7 current ops/sec; est completion in 5 hours 15 minutes [READ: Count=47182, Max=25567, Min=1171, Avg=5008.23, 90=8639, 99=14407, 99.9=20175, 99.99=23663] [UPDATE: Count=2436, Max=165887, Min=3938, Avg=13767.07, 90=18127, 99=112639, 99.9=162303, 99.99=165887] 
2023-05-05 20:32:07:261 910 sec: 4548316 operations; 5039.5 current ops/sec; est completion in 5 hours 14 minutes [READ: Count=47832, Max=47231, Min=1157, Avg=5157.16, 90=8999, 99=16607, 99.9=26319, 99.99=37023] [UPDATE: Count=2562, Max=113023, Min=3312, Avg=11167.91, 90=16943, 99=34623, 99.9=105343, 99.99=113023] 
2023-05-05 20:32:17:261 920 sec: 4598304 operations; 4998.8 current ops/sec; est completion in 5 hours 14 minutes [READ: Count=47468, Max=30911, Min=1140, Avg=4991.55, 90=8559, 99=14031, 99.9=19775, 99.99=24239] [UPDATE: Count=2516, Max=35231, Min=3782, Avg=10170.24, 90=15447, 99=23423, 99.9=30463, 99.99=35231] 
2023-05-05 20:32:27:261 930 sec: 4648304 operations; 5000 current ops/sec; est completion in 5 hours 14 minutes [READ: Count=47502, Max=31167, Min=1143, Avg=4898.34, 90=8471, 99=14415, 99.9=20447, 99.99=26335] [UPDATE: Count=2505, Max=29695, Min=3990, Avg=10040.1, 90=14823, 99=23663, 99.9=29023, 99.99=29695] 
2023-05-05 20:32:37:261 940 sec: 4698297 operations; 4999.3 current ops/sec; est completion in 5 hours 14 minutes [READ: Count=47509, Max=32383, Min=1140, Avg=5071.56, 90=8847, 99=15727, 99.9=25119, 99.99=29887] [UPDATE: Count=2481, Max=44575, Min=3918, Avg=10359.35, 90=16071, 99=24943, 99.9=30463, 99.99=44575] 
2023-05-05 20:32:47:261 950 sec: 4748307 operations; 5001 current ops/sec; est completion in 5 hours 14 minutes [READ: Count=47482, Max=30767, Min=1146, Avg=4870.96, 90=8311, 99=14263, 99.9=20191, 99.99=24479] [UPDATE: Count=2525, Max=29311, Min=3692, Avg=10057.39, 90=15143, 99=22415, 99.9=27743, 99.99=29311] 
2023-05-05 20:32:57:261 960 sec: 4798313 operations; 5000.6 current ops/sec; est completion in 5 hours 14 minutes [READ: Count=47616, Max=31759, Min=1190, Avg=4835.29, 90=8239, 99=14263, 99.9=20463, 99.99=26527] [UPDATE: Count=2393, Max=33023, Min=3838, Avg=9937.88, 90=14719, 99=22255, 99.9=29327, 99.99=33023] 
2023-05-05 20:33:07:261 970 sec: 4848309 operations; 4999.6 current ops/sec; est completion in 5 hours 13 minutes [READ: Count=47509, Max=44863, Min=1162, Avg=4907.68, 90=8319, 99=15351, 99.9=26431, 99.99=35551] [UPDATE: Count=2483, Max=48575, Min=3808, Avg=10354.62, 90=15615, 99=25871, 99.9=44287, 99.99=48575] 
2023-05-05 20:33:17:261 980 sec: 4898311 operations; 5000.2 current ops/sec; est completion in 5 hours 13 minutes [READ: Count=47543, Max=31759, Min=1140, Avg=4990.62, 90=8687, 99=14599, 99.9=20879, 99.99=25711] [UPDATE: Count=2461, Max=242175, Min=3712, Avg=17131.88, 90=20127, 99=201983, 99.9=238207, 99.99=242175] 
2023-05-05 20:33:27:261 990 sec: 4948309 operations; 4999.8 current ops/sec; est completion in 5 hours 13 minutes [READ: Count=47444, Max=35359, Min=1138, Avg=4988.41, 90=8695, 99=14783, 99.9=22095, 99.99=27391] [UPDATE: Count=2553, Max=28831, Min=3944, Avg=10090.57, 90=15679, 99=22063, 99.9=25327, 99.99=28831] 
2023-05-05 20:33:37:261 1000 sec: 4998303 operations; 4999.4 current ops/sec; est completion in 5 hours 13 minutes [READ: Count=47599, Max=47327, Min=1137, Avg=4942.85, 90=8391, 99=16311, 99.9=28687, 99.99=37887] [UPDATE: Count=2402, Max=62175, Min=3912, Avg=10083.94, 90=15247, 99=22847, 99.9=31231, 99.99=62175] 
2023-05-05 20:33:47:261 1010 sec: 5048309 operations; 5000.6 current ops/sec; est completion in 5 hours 13 minutes [READ: Count=47519, Max=30959, Min=1138, Avg=4775.48, 90=8215, 99=14191, 99.9=19903, 99.99=25615] [UPDATE: Count=2480, Max=36127, Min=4112, Avg=9822.68, 90=14663, 99=24047, 99.9=32415, 99.99=36127] 
2023-05-05 20:33:57:261 1020 sec: 5098319 operations; 5001 current ops/sec; est completion in 5 hours 13 minutes [READ: Count=47635, Max=71295, Min=1177, Avg=3417.99, 90=5967, 99=14071, 99.9=34687, 99.99=57599] [UPDATE: Count=2375, Max=86527, Min=3594, Avg=8207.29, 90=12679, 99=33119, 99.9=79487, 99.99=86527] 
2023-05-05 20:34:07:261 1030 sec: 5148321 operations; 5000.2 current ops/sec; est completion in 5 hours 12 minutes [READ: Count=47503, Max=36415, Min=1171, Avg=2730.93, 90=3883, 99=8903, 99.9=14935, 99.99=27791] [UPDATE: Count=2500, Max=41279, Min=3606, Avg=6497.25, 90=8559, 99=16767, 99.9=26831, 99.99=41279] 
2023-05-05 20:34:17:261 1040 sec: 5198317 operations; 4999.6 current ops/sec; est completion in 5 hours 12 minutes [READ: Count=47544, Max=26495, Min=1193, Avg=3436.08, 90=6415, 99=13135, 99.9=19487, 99.99=23999] [UPDATE: Count=2450, Max=31375, Min=3258, Avg=8041.85, 90=13383, 99=22911, 99.9=30671, 99.99=31375] 
2023-05-05 20:34:27:261 1050 sec: 5248298 operations; 4998.1 current ops/sec; est completion in 5 hours 12 minutes [READ: Count=47466, Max=23535, Min=1159, Avg=2672.85, 90=3633, 99=9039, 99.9=15903, 99.99=21055] [UPDATE: Count=2518, Max=30591, Min=3902, Avg=7139.71, 90=9151, 99=19727, 99.9=27647, 99.99=30591] 
2023-05-05 20:34:37:261 1060 sec: 5298289 operations; 4999.1 current ops/sec; est completion in 5 hours 12 minutes [READ: Count=47515, Max=135039, Min=1163, Avg=3905.71, 90=6675, 99=18399, 99.9=85311, 99.99=123839] [UPDATE: Count=2481, Max=202111, Min=3734, Avg=11545.48, 90=21215, 99=89279, 99.9=195327, 99.99=202111] 
2023-05-05 20:34:47:261 1070 sec: 5348315 operations; 5002.6 current ops/sec; est completion in 5 hours 12 minutes [READ: Count=47524, Max=34015, Min=1172, Avg=2885.5, 90=4267, 99=9951, 99.9=15063, 99.99=19871] [UPDATE: Count=2496, Max=32767, Min=3776, Avg=7790.93, 90=11383, 99=23167, 99.9=30031, 99.99=32767] 
2023-05-05 20:34:57:261 1080 sec: 5398305 operations; 4999 current ops/sec; est completion in 5 hours 12 minutes [READ: Count=47463, Max=29167, Min=1199, Avg=2895.54, 90=4291, 99=11263, 99.9=17695, 99.99=23167] [UPDATE: Count=2526, Max=51263, Min=3788, Avg=7821.38, 90=11279, 99=23951, 99.9=31647, 99.99=51263] 
2023-05-05 20:35:07:261 1090 sec: 5448301 operations; 4999.6 current ops/sec; est completion in 5 hours 11 minutes [READ: Count=47449, Max=145663, Min=1150, Avg=4622.69, 90=8335, 99=18895, 99.9=74111, 99.99=88383] [UPDATE: Count=2549, Max=216831, Min=3804, Avg=10703.82, 90=18303, 99=35231, 99.9=173183, 99.99=216831] 
2023-05-05 20:35:17:261 1100 sec: 5498308 operations; 5000.7 current ops/sec; est completion in 5 hours 11 minutes [READ: Count=47477, Max=33375, Min=1129, Avg=4005.66, 90=7015, 99=12455, 99.9=16975, 99.99=22367] [UPDATE: Count=2526, Max=40351, Min=3714, Avg=8356.1, 90=12439, 99=19631, 99.9=26079, 99.99=40351] 
2023-05-05 20:35:27:261 1110 sec: 5548319 operations; 5001.1 current ops/sec; est completion in 5 hours 11 minutes [READ: Count=47569, Max=24415, Min=1161, Avg=4161.72, 90=7303, 99=12847, 99.9=18751, 99.99=21919] [UPDATE: Count=2445, Max=35135, Min=3742, Avg=8681.73, 90=12863, 99=21679, 99.9=31391, 99.99=35135] 
2023-05-05 20:35:37:261 1120 sec: 5598320 operations; 5000.1 current ops/sec; est completion in 5 hours 11 minutes [READ: Count=47528, Max=79999, Min=1143, Avg=4126.62, 90=7031, 99=13551, 99.9=46687, 99.99=63999] [UPDATE: Count=2472, Max=89727, Min=3528, Avg=8881.32, 90=13119, 99=24287, 99.9=66431, 99.99=89727] 
2023-05-05 20:35:47:261 1130 sec: 5648321 operations; 5000.1 current ops/sec; est completion in 5 hours 11 minutes [READ: Count=47488, Max=24431, Min=1161, Avg=4014, 90=6919, 99=12071, 99.9=17919, 99.99=23279] [UPDATE: Count=2516, Max=37599, Min=4074, Avg=8708.74, 90=12967, 99=21119, 99.9=29103, 99.99=37599] 
2023-05-05 20:35:57:261 1140 sec: 5698321 operations; 5000 current ops/sec; est completion in 5 hours 11 minutes [READ: Count=47549, Max=25999, Min=1158, Avg=3658.62, 90=6019, 99=12031, 99.9=16799, 99.99=20991] [UPDATE: Count=2448, Max=31343, Min=3992, Avg=8011.54, 90=11487, 99=19839, 99.9=27455, 99.99=31343] 
2023-05-05 20:36:07:261 1150 sec: 5748297 operations; 4997.6 current ops/sec; est completion in 5 hours 10 minutes [READ: Count=47450, Max=93951, Min=1134, Avg=4219.6, 90=7383, 99=14447, 99.9=45951, 99.99=56319] [UPDATE: Count=2528, Max=74623, Min=3466, Avg=9118.18, 90=14351, 99=25887, 99.9=57247, 99.99=74623] 
2023-05-05 20:36:17:261 1160 sec: 5798315 operations; 5001.8 current ops/sec; est completion in 5 hours 10 minutes [READ: Count=47411, Max=33759, Min=1177, Avg=3970.59, 90=6795, 99=12991, 99.9=19375, 99.99=25279] [UPDATE: Count=2608, Max=42175, Min=3940, Avg=8491.17, 90=12783, 99=21535, 99.9=29087, 99.99=42175] 
2023-05-05 20:36:27:261 1170 sec: 5848321 operations; 5000.6 current ops/sec; est completion in 5 hours 10 minutes [READ: Count=47499, Max=24847, Min=1140, Avg=4088.65, 90=7087, 99=12287, 99.9=16879, 99.99=22607] [UPDATE: Count=2503, Max=30495, Min=3928, Avg=8653.97, 90=12895, 99=19359, 99.9=27183, 99.99=30495] 
2023-05-05 20:36:37:261 1180 sec: 5898309 operations; 4998.8 current ops/sec; est completion in 5 hours 10 minutes [READ: Count=47462, Max=85631, Min=1174, Avg=3901.45, 90=6375, 99=13623, 99.9=43711, 99.99=75967] [UPDATE: Count=2533, Max=84223, Min=3920, Avg=8624.16, 90=13071, 99=25519, 99.9=70335, 99.99=84223] 
2023-05-05 20:36:47:261 1190 sec: 5948317 operations; 5000.8 current ops/sec; est completion in 5 hours 10 minutes [READ: Count=47501, Max=50367, Min=1145, Avg=3976.96, 90=6827, 99=12079, 99.9=17839, 99.99=21231] [UPDATE: Count=2503, Max=31119, Min=3792, Avg=8413.04, 90=12359, 99=19983, 99.9=27375, 99.99=31119] 
2023-05-05 20:36:57:261 1200 sec: 5998317 operations; 5000 current ops/sec; est completion in 5 hours 10 minutes [READ: Count=47562, Max=29279, Min=1146, Avg=4191.14, 90=7203, 99=12703, 99.9=17839, 99.99=22095] [UPDATE: Count=2439, Max=34527, Min=3632, Avg=8951.99, 90=13263, 99=21503, 99.9=29567, 99.99=34527] 
2023-05-05 20:37:07:261 1210 sec: 6048303 operations; 4998.6 current ops/sec; est completion in 5 hours 9 minutes [READ: Count=47471, Max=89343, Min=1165, Avg=4035.09, 90=6763, 99=13671, 99.9=47519, 99.99=76543] [UPDATE: Count=2514, Max=135551, Min=4054, Avg=10296.73, 90=14831, 99=52767, 99.9=128767, 99.99=135551] 
2023-05-05 20:37:17:261 1220 sec: 6098317 operations; 5001.4 current ops/sec; est completion in 5 hours 9 minutes [READ: Count=47510, Max=28159, Min=1162, Avg=3829.97, 90=6507, 99=12551, 99.9=16863, 99.99=21103] [UPDATE: Count=2505, Max=35455, Min=3570, Avg=8357.75, 90=12783, 99=20479, 99.9=27743, 99.99=35455] 
2023-05-05 20:37:27:261 1230 sec: 6148312 operations; 4999.5 current ops/sec; est completion in 5 hours 9 minutes [READ: Count=47555, Max=24335, Min=1160, Avg=4035.17, 90=6871, 99=12735, 99.9=18095, 99.99=21711] [UPDATE: Count=2442, Max=28559, Min=3824, Avg=8683.29, 90=13287, 99=21279, 99.9=26783, 99.99=28559] 
2023-05-05 20:37:37:261 1240 sec: 6198316 operations; 5000.4 current ops/sec; est completion in 5 hours 9 minutes [READ: Count=47497, Max=79615, Min=1202, Avg=4416.76, 90=7651, 99=14023, 99.9=46815, 99.99=62303] [UPDATE: Count=2499, Max=66047, Min=3608, Avg=9285.53, 90=14503, 99=23535, 99.9=60255, 99.99=66047] 
