/usr/java/bin/java -XX:MaxRAMPercentage=85.0 -cp /binary/ycsb/mongodb-binding/conf:/binary/ycsb/conf:/binary/ycsb/lib/jackson-core-asl-1.9.4.jar:/binary/ycsb/lib/core-0.18.0-SNAPSHOT.jar:/binary/ycsb/lib/jackson-mapper-asl-1.9.4.jar:/binary/ycsb/lib/HdrHistogram-2.1.4.jar:/binary/ycsb/lib/htrace-core4-4.1.0-incubating.jar:/binary/ycsb/mongodb-binding/lib/logback-classic-1.1.2.jar:/binary/ycsb/mongodb-binding/lib/mongo-java-driver-3.11.0.jar:/binary/ycsb/mongodb-binding/lib/mongodb-async-driver-2.0.1.jar:/binary/ycsb/mongodb-binding/lib/logback-core-1.1.2.jar:/binary/ycsb/mongodb-binding/lib/mongodb-binding-0.18.0-SNAPSHOT.jar:/binary/ycsb/mongodb-binding/lib/snappy-java-1.1.7.1.jar:/binary/ycsb/mongodb-binding/lib/slf4j-api-1.7.25.jar site.ycsb.Client -db site.ycsb.db.MongoDbClient -s -p mongodb.url=mongodb://benchant:BareRebel2022@mongodb-small-calibrati-shard-00-00.c2hd1.mongodb.net:27017,mongodb-small-calibrati-shard-00-01.c2hd1.mongodb.net:27017,mongodb-small-calibrati-shard-00-02.c2hd1.mongodb.net:27017/?ssl=true&authSource=admin&replicaSet=atlas-kaysfi-shard-0&w=majority&j=true&readPreference=primary -p batchsize=1 -p workload=site.ycsb.workloads.CoreWorkload -p maxexecutiontime=1800 -threads 50 -p recordcount=500000000 -p operationcount=99000000 -target 7000 -p fieldcount=10 -p fieldlength=100 -p requestdistribution=hotspot -p hotspotdatafraction=0.013 -p hotspotopnfraction=0.95 -p insertorder=ordered -p readproportion=0.95 -p updateproportion=0.05 -p insertproportion=0.0 -p scanproportion=0.0 -p maxscanlength=1000 -p scanlengthdistribution=uniform -p measurementtype=hdrhistogram -p hdrhistogram.fileoutput=true -p hdrhistogram.output.path=/home/developer/results/ -t
Command line: -db site.ycsb.db.MongoDbClient -s -p mongodb.url=mongodb://benchant:BareRebel2022@mongodb-small-calibrati-shard-00-00.c2hd1.mongodb.net:27017,mongodb-small-calibrati-shard-00-01.c2hd1.mongodb.net:27017,mongodb-small-calibrati-shard-00-02.c2hd1.mongodb.net:27017/?ssl=true&authSource=admin&replicaSet=atlas-kaysfi-shard-0&w=majority&j=true&readPreference=primary -p batchsize=1 -p workload=site.ycsb.workloads.CoreWorkload -p maxexecutiontime=1800 -threads 50 -p recordcount=500000000 -p operationcount=99000000 -target 7000 -p fieldcount=10 -p fieldlength=100 -p requestdistribution=hotspot -p hotspotdatafraction=0.013 -p hotspotopnfraction=0.95 -p insertorder=ordered -p readproportion=0.95 -p updateproportion=0.05 -p insertproportion=0.0 -p scanproportion=0.0 -p maxscanlength=1000 -p scanlengthdistribution=uniform -p measurementtype=hdrhistogram -p hdrhistogram.fileoutput=true -p hdrhistogram.output.path=/home/developer/results/ -t
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
Maximum execution time specified as: 1800 secs
2023-05-06 07:06:17:454 0 sec: 0 operations; est completion in 0 second 
07:06:17.571 [Thread-13] WARN  org.mongodb.driver.uri - Uri option 'j' has been deprecated, use 'journal' instead.
07:06:17.571 [Thread-13] WARN  org.mongodb.driver.uri - Uri option 'j' has been deprecated, use 'journal' instead.
mongo client connection created with mongodb://benchant:BareRebel2022@mongodb-small-calibrati-shard-00-00.c2hd1.mongodb.net:27017,mongodb-small-calibrati-shard-00-01.c2hd1.mongodb.net:27017,mongodb-small-calibrati-shard-00-02.c2hd1.mongodb.net:27017/?ssl=true&authSource=admin&replicaSet=atlas-kaysfi-shard-0&w=majority&j=true&readPreference=primary
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2023-05-06 07:06:27:437 10 sec: 67710 operations; 6771 current ops/sec; est completion in 4 hours 3 minutes [READ: Count=64355, Max=557055, Min=1120, Avg=2569.83, 90=3367, 99=10063, 99.9=43071, 99.99=551423] [UPDATE: Count=3368, Max=557055, Min=3092, Avg=7633.59, 90=11975, 99=27759, 99.9=48479, 99.99=557055] 
2023-05-06 07:15:47:437 570 sec: 3987710 operations; 7000.4 current ops/sec; est completion in 3 hours 46 minutes [READ: Count=66460, Max=117759, Min=1140, Avg=1902.83, 90=2537, 99=7447, 99.9=21519, 99.99=43871] [UPDATE: Count=3550, Max=65247, Min=3256, Avg=7709.19, 90=11175, 99=33407, 99.9=52639, 99.99=65247] 
2023-05-06 07:15:57:437 580 sec: 4057707 operations; 6999.7 current ops/sec; est completion in 3 hours 46 minutes [READ: Count=66553, Max=31567, Min=1118, Avg=1898.27, 90=2663, 99=6535, 99.9=14271, 99.99=25919] [UPDATE: Count=3440, Max=44511, Min=3192, Avg=7166.37, 90=10647, 99=18575, 99.9=38783, 99.99=44511] 
2023-05-06 07:16:07:437 590 sec: 4127707 operations; 7000 current ops/sec; est completion in 3 hours 46 minutes [READ: Count=66520, Max=30751, Min=1132, Avg=1859.34, 90=2559, 99=6503, 99.9=13175, 99.99=22239] [UPDATE: Count=3483, Max=31951, Min=3202, Avg=6831.94, 90=9695, 99=16135, 99.9=23727, 99.99=31951] 
2023-05-06 07:16:17:437 600 sec: 4197710 operations; 7000.3 current ops/sec; est completion in 3 hours 45 minutes [READ: Count=66431, Max=30815, Min=1139, Avg=1903.66, 90=2743, 99=6095, 99.9=13095, 99.99=24223] [UPDATE: Count=3572, Max=34559, Min=3246, Avg=6986.04, 90=9687, 99=17919, 99.9=25471, 99.99=34559] 
2023-05-06 07:16:27:437 610 sec: 4267709 operations; 6999.9 current ops/sec; est completion in 3 hours 45 minutes [READ: Count=66438, Max=36959, Min=1134, Avg=1876.03, 90=2667, 99=5903, 99.9=12367, 99.99=19407] [UPDATE: Count=3564, Max=34719, Min=3346, Avg=6764.41, 90=9535, 99=15823, 99.9=22223, 99.99=34719] 
2023-05-06 07:16:37:437 620 sec: 4337710 operations; 7000.1 current ops/sec; est completion in 3 hours 45 minutes [READ: Count=66573, Max=44191, Min=1127, Avg=1789.26, 90=2371, 99=5527, 99.9=13063, 99.99=23695] [UPDATE: Count=3419, Max=49855, Min=3202, Avg=6789.88, 90=9295, 99=22063, 99.9=47903, 99.99=49855] 
2023-05-06 07:16:47:437 630 sec: 4407709 operations; 6999.9 current ops/sec; est completion in 3 hours 45 minutes [READ: Count=66535, Max=58335, Min=1133, Avg=2108.68, 90=3183, 99=9495, 99.9=19727, 99.99=29359] [UPDATE: Count=3466, Max=63231, Min=3384, Avg=7596.97, 90=10607, 99=27103, 99.9=49631, 99.99=63231] 
2023-05-06 07:16:57:437 640 sec: 4477701 operations; 6999.2 current ops/sec; est completion in 3 hours 45 minutes [READ: Count=66487, Max=180223, Min=1113, Avg=3230.21, 90=6271, 99=19423, 99.9=69119, 99.99=117503] [UPDATE: Count=3518, Max=224383, Min=3358, Avg=13765.71, 90=23503, 99=92991, 99.9=176767, 99.99=224383] 
2023-05-06 07:17:07:437 650 sec: 4547709 operations; 7000.8 current ops/sec; est completion in 3 hours 45 minutes [READ: Count=66514, Max=34911, Min=1145, Avg=2241.53, 90=3603, 99=10935, 99.9=19039, 99.99=26351] [UPDATE: Count=3483, Max=60703, Min=3182, Avg=8456.38, 90=13111, 99=33279, 99.9=59423, 99.99=60703] 
2023-05-06 07:17:17:437 660 sec: 4617709 operations; 7000 current ops/sec; est completion in 3 hours 44 minutes [READ: Count=66437, Max=53823, Min=1122, Avg=2172.91, 90=3393, 99=10087, 99.9=19935, 99.99=33407] [UPDATE: Count=3565, Max=43455, Min=3384, Avg=7816.33, 90=11511, 99=21775, 99.9=40447, 99.99=43455] 
2023-05-06 07:17:27:437 670 sec: 4687695 operations; 6998.6 current ops/sec; est completion in 3 hours 44 minutes [READ: Count=66430, Max=108415, Min=1118, Avg=2718.94, 90=4819, 99=16751, 99.9=57599, 99.99=83199] [UPDATE: Count=3558, Max=106367, Min=3684, Avg=10766.07, 90=18991, 99=55103, 99.9=89471, 99.99=106367] 
2023-05-06 07:17:37:437 680 sec: 4757690 operations; 6999.5 current ops/sec; est completion in 3 hours 44 minutes [READ: Count=66489, Max=41247, Min=1119, Avg=2337.2, 90=3831, 99=12671, 99.9=22719, 99.99=30127] [UPDATE: Count=3508, Max=153343, Min=3386, Avg=9841.8, 90=15927, 99=39423, 99.9=144767, 99.99=153343] 
2023-05-06 07:17:47:438 690 sec: 4827717 operations; 7001.3 current ops/sec; est completion in 3 hours 44 minutes [READ: Count=66462, Max=40639, Min=1157, Avg=2126.08, 90=3233, 99=10431, 99.9=18399, 99.99=28591] [UPDATE: Count=3559, Max=48159, Min=3420, Avg=8409.2, 90=13287, 99=23087, 99.9=32671, 99.99=48159] 
2023-05-06 07:17:57:437 700 sec: 4897689 operations; 6998.6 current ops/sec; est completion in 3 hours 44 minutes [READ: Count=66393, Max=46111, Min=1140, Avg=2228.82, 90=3429, 99=11527, 99.9=23535, 99.99=35519] [UPDATE: Count=3581, Max=70143, Min=3478, Avg=8637.43, 90=13247, 99=29727, 99.9=57983, 99.99=70143] 
2023-05-06 07:18:07:437 710 sec: 4967698 operations; 7000.9 current ops/sec; est completion in 3 hours 44 minutes [READ: Count=66535, Max=41695, Min=1126, Avg=2180.73, 90=3345, 99=10751, 99.9=19583, 99.99=29215] [UPDATE: Count=3472, Max=48479, Min=3380, Avg=8917.48, 90=14359, 99=25935, 99.9=40863, 99.99=48479] 
2023-05-06 07:18:17:437 720 sec: 5037709 operations; 7001.1 current ops/sec; est completion in 3 hours 43 minutes [READ: Count=66499, Max=43263, Min=1131, Avg=2012.13, 90=2913, 99=8103, 99.9=16055, 99.99=28255] [UPDATE: Count=3513, Max=30223, Min=3294, Avg=7701.73, 90=11599, 99=20111, 99.9=28735, 99.99=30223] 
2023-05-06 07:18:27:437 730 sec: 5107710 operations; 7000.1 current ops/sec; est completion in 3 hours 43 minutes [READ: Count=66429, Max=35455, Min=1126, Avg=1829.27, 90=2481, 99=5763, 99.9=14311, 99.99=29087] [UPDATE: Count=3569, Max=41183, Min=3282, Avg=6452.95, 90=8895, 99=16527, 99.9=24799, 99.99=41183] 
2023-05-06 07:18:37:437 740 sec: 5177708 operations; 6999.8 current ops/sec; est completion in 3 hours 43 minutes [READ: Count=66579, Max=37631, Min=1118, Avg=1860.84, 90=2603, 99=5943, 99.9=12399, 99.99=20399] [UPDATE: Count=3424, Max=43967, Min=3162, Avg=6785.5, 90=9511, 99=15607, 99.9=23311, 99.99=43967] 
2023-05-06 07:18:47:437 750 sec: 5247707 operations; 6999.9 current ops/sec; est completion in 3 hours 43 minutes [READ: Count=66428, Max=32127, Min=1103, Avg=1874.35, 90=2643, 99=5891, 99.9=13127, 99.99=22351] [UPDATE: Count=3572, Max=40095, Min=3264, Avg=6793.57, 90=9543, 99=15887, 99.9=28719, 99.99=40095] 
2023-05-06 07:18:57:437 760 sec: 5317710 operations; 7000.3 current ops/sec; est completion in 3 hours 43 minutes [READ: Count=66507, Max=163711, Min=1121, Avg=2592.68, 90=4539, 99=12487, 99.9=63999, 99.99=109439] [UPDATE: Count=3496, Max=201087, Min=3138, Avg=10231.21, 90=17199, 99=71231, 99.9=166655, 99.99=201087] 
2023-05-06 07:19:07:437 770 sec: 5387710 operations; 7000 current ops/sec; est completion in 3 hours 42 minutes [READ: Count=66410, Max=58879, Min=1126, Avg=2629.65, 90=4915, 99=14711, 99.9=24303, 99.99=35263] [UPDATE: Count=3586, Max=44703, Min=3250, Avg=9814.17, 90=17503, 99=30575, 99.9=38303, 99.99=44703] 
2023-05-06 07:19:17:437 780 sec: 5457600 operations; 6989 current ops/sec; est completion in 3 hours 42 minutes [READ: Count=66471, Max=55007, Min=1134, Avg=2183.04, 90=3411, 99=9423, 99.9=20159, 99.99=28623] [UPDATE: Count=3433, Max=82303, Min=3350, Avg=8090.8, 90=11871, 99=31583, 99.9=73471, 99.99=82303] 
2023-05-06 07:19:27:437 790 sec: 5527709 operations; 7010.9 current ops/sec; est completion in 3 hours 42 minutes [READ: Count=66572, Max=82879, Min=1122, Avg=2478.97, 90=4119, 99=14127, 99.9=27903, 99.99=43327] [UPDATE: Count=3521, Max=67327, Min=3204, Avg=9719.67, 90=16927, 99=43327, 99.9=58815, 99.99=67327] 
2023-05-06 07:19:37:437 800 sec: 5597707 operations; 6999.8 current ops/sec; est completion in 3 hours 42 minutes [READ: Count=66528, Max=44159, Min=1135, Avg=2189.52, 90=3389, 99=10607, 99.9=20527, 99.99=30751] [UPDATE: Count=3471, Max=62975, Min=3088, Avg=7845.52, 90=11791, 99=24175, 99.9=46431, 99.99=62975] 
2023-05-06 07:19:47:437 810 sec: 5667704 operations; 6999.7 current ops/sec; est completion in 3 hours 42 minutes [READ: Count=66540, Max=54911, Min=1153, Avg=2300.96, 90=3705, 99=11975, 99.9=22399, 99.99=33887] [UPDATE: Count=3464, Max=73983, Min=3336, Avg=8646.97, 90=14207, 99=29951, 99.9=49279, 99.99=73983] 
2023-05-06 07:19:57:437 820 sec: 5737702 operations; 6999.8 current ops/sec; est completion in 3 hours 42 minutes [READ: Count=66490, Max=113215, Min=1106, Avg=2617.04, 90=4275, 99=17759, 99.9=40287, 99.99=69055] [UPDATE: Count=3505, Max=104447, Min=3302, Avg=10177.01, 90=18671, 99=42079, 99.9=67135, 99.99=104447] 
2023-05-06 07:20:07:437 830 sec: 5807707 operations; 7000.5 current ops/sec; est completion in 3 hours 41 minutes [READ: Count=66477, Max=44767, Min=1138, Avg=2174.85, 90=3349, 99=10263, 99.9=20959, 99.99=33439] [UPDATE: Count=3525, Max=60831, Min=3110, Avg=8354.92, 90=12927, 99=24831, 99.9=47679, 99.99=60831] 
2023-05-06 07:20:17:437 840 sec: 5877701 operations; 6999.4 current ops/sec; est completion in 3 hours 41 minutes [READ: Count=66546, Max=38751, Min=1152, Avg=2211.68, 90=3507, 99=10599, 99.9=19135, 99.99=29215] [UPDATE: Count=3445, Max=42367, Min=3592, Avg=8745.48, 90=14047, 99=23727, 99.9=33695, 99.99=42367] 
2023-05-06 07:20:27:437 850 sec: 5947701 operations; 7000 current ops/sec; est completion in 3 hours 41 minutes [READ: Count=66582, Max=40287, Min=1138, Avg=2165.99, 90=3305, 99=10599, 99.9=19311, 99.99=30559] [UPDATE: Count=3422, Max=73023, Min=3162, Avg=8422.32, 90=12423, 99=28239, 99.9=63839, 99.99=73023] 
2023-05-06 07:20:37:437 860 sec: 6017709 operations; 7000.1 current ops/sec; est completion in 3 hours 41 minutes [READ: Count=66556, Max=39967, Min=1135, Avg=2006.93, 90=2781, 99=9575, 99.9=17935, 99.99=27263] [UPDATE: Count=3453, Max=68223, Min=3206, Avg=8104.94, 90=12407, 99=28543, 99.9=61983, 99.99=68223] 
2023-05-06 07:20:47:437 870 sec: 6087709 operations; 7000.7 current ops/sec; est completion in 3 hours 41 minutes [READ: Count=66480, Max=27343, Min=1128, Avg=1714.54, 90=2247, 99=4407, 99.9=10439, 99.99=18991] [UPDATE: Count=3521, Max=33855, Min=3196, Avg=6312.46, 90=8327, 99=15959, 99.9=27951, 99.99=33855] 
2023-05-06 07:20:57:437 880 sec: 6157707 operations; 6999.8 current ops/sec; est completion in 3 hours 41 minutes [READ: Count=66465, Max=26143, Min=1125, Avg=1732.85, 90=2283, 99=4755, 99.9=11143, 99.99=19199] [UPDATE: Count=3535, Max=43647, Min=3224, Avg=6387.65, 90=8663, 99=14591, 99.9=26735, 99.99=43647] 
2023-05-06 07:21:07:437 890 sec: 6227706 operations; 6999.9 current ops/sec; est completion in 3 hours 40 minutes [READ: Count=66556, Max=28831, Min=1138, Avg=1870.26, 90=2597, 99=6507, 99.9=13703, 99.99=23599] [UPDATE: Count=3440, Max=32895, Min=3372, Avg=7006.33, 90=10111, 99=17215, 99.9=29711, 99.99=32895] 
2023-05-06 07:21:17:437 900 sec: 6297679 operations; 6997.3 current ops/sec; est completion in 3 hours 40 minutes [READ: Count=66526, Max=46591, Min=1124, Avg=1944.89, 90=2861, 99=6659, 99.9=13759, 99.99=20735] [UPDATE: Count=3444, Max=38111, Min=3206, Avg=7197.84, 90=10399, 99=17167, 99.9=28847, 99.99=38111] 
2023-05-06 07:21:27:437 910 sec: 6367710 operations; 7003.1 current ops/sec; est completion in 3 hours 40 minutes [READ: Count=66594, Max=72959, Min=1135, Avg=2185.29, 90=3233, 99=11487, 99.9=28367, 99.99=42079] [UPDATE: Count=3438, Max=53631, Min=3294, Avg=8206.79, 90=11959, 99=31103, 99.9=44831, 99.99=53631] 
2023-05-06 07:21:37:437 920 sec: 6437708 operations; 6999.8 current ops/sec; est completion in 3 hours 40 minutes [READ: Count=66511, Max=40799, Min=1129, Avg=2009.82, 90=2985, 99=7527, 99.9=14887, 99.99=26415] [UPDATE: Count=3487, Max=43871, Min=3220, Avg=7137.43, 90=10047, 99=18799, 99.9=33599, 99.99=43871] 
2023-05-06 07:21:47:437 930 sec: 6507707 operations; 6999.9 current ops/sec; est completion in 3 hours 40 minutes [READ: Count=66525, Max=72767, Min=1144, Avg=2279.73, 90=3663, 99=11071, 99.9=22239, 99.99=36255] [UPDATE: Count=3474, Max=53855, Min=3414, Avg=8189.41, 90=12815, 99=27263, 99.9=45759, 99.99=53855] 
2023-05-06 07:21:57:437 940 sec: 6577704 operations; 6999.7 current ops/sec; est completion in 3 hours 40 minutes [READ: Count=66414, Max=55615, Min=1143, Avg=2297.84, 90=3701, 99=11495, 99.9=22831, 99.99=35647] [UPDATE: Count=3587, Max=72191, Min=3494, Avg=8347.62, 90=13311, 99=29951, 99.9=46687, 99.99=72191] 
2023-05-06 07:22:07:437 950 sec: 6647699 operations; 6999.5 current ops/sec; est completion in 3 hours 39 minutes [READ: Count=66512, Max=46175, Min=1143, Avg=2321.79, 90=3863, 99=11495, 99.9=20991, 99.99=29391] [UPDATE: Count=3480, Max=39967, Min=3312, Avg=8489.36, 90=13535, 99=24559, 99.9=33439, 99.99=39967] 
2023-05-06 07:22:17:437 960 sec: 6717706 operations; 7000.7 current ops/sec; est completion in 3 hours 39 minutes [READ: Count=66494, Max=71743, Min=1122, Avg=2343.48, 90=3741, 99=12247, 99.9=27023, 99.99=59327] [UPDATE: Count=3518, Max=107775, Min=3268, Avg=9011.15, 90=13927, 99=41887, 99.9=84351, 99.99=107775] 
2023-05-06 07:22:27:437 970 sec: 6787702 operations; 6999.6 current ops/sec; est completion in 3 hours 39 minutes [READ: Count=66519, Max=109183, Min=1138, Avg=2644.09, 90=4427, 99=17087, 99.9=43135, 99.99=76095] [UPDATE: Count=3484, Max=179839, Min=3146, Avg=12073, 90=21839, 99=68543, 99.9=169215, 99.99=179839] 
2023-05-06 07:22:37:437 980 sec: 6857708 operations; 7000.6 current ops/sec; est completion in 3 hours 39 minutes [READ: Count=66548, Max=46527, Min=1145, Avg=2095.34, 90=3149, 99=9543, 99.9=16879, 99.99=26991] [UPDATE: Count=3450, Max=27551, Min=3344, Avg=8009.77, 90=12231, 99=21087, 99.9=26191, 99.99=27551] 
2023-05-06 07:22:47:437 990 sec: 6927707 operations; 6999.9 current ops/sec; est completion in 3 hours 39 minutes [READ: Count=66607, Max=63455, Min=1148, Avg=2200.75, 90=3357, 99=11351, 99.9=24351, 99.99=39711] [UPDATE: Count=3386, Max=88319, Min=3162, Avg=9333.35, 90=14895, 99=46687, 99.9=74879, 99.99=88319] 
2023-05-06 07:22:57:437 1000 sec: 6997695 operations; 6998.8 current ops/sec; est completion in 3 hours 39 minutes [READ: Count=66497, Max=47423, Min=1126, Avg=2163.65, 90=3325, 99=10607, 99.9=18975, 99.99=26991] [UPDATE: Count=3498, Max=37535, Min=3280, Avg=8255.22, 90=13135, 99=23343, 99.9=32927, 99.99=37535] 
2023-05-06 07:23:07:437 1010 sec: 7067709 operations; 7001.4 current ops/sec; est completion in 3 hours 38 minutes [READ: Count=66455, Max=33055, Min=1130, Avg=1953.8, 90=2755, 99=7943, 99.9=15319, 99.99=24447] [UPDATE: Count=3555, Max=35327, Min=3274, Avg=7471.39, 90=11215, 99=21279, 99.9=32127, 99.99=35327] 
2023-05-06 07:23:17:437 1020 sec: 7137708 operations; 6999.9 current ops/sec; est completion in 3 hours 38 minutes [READ: Count=66588, Max=27439, Min=1136, Avg=1725.38, 90=2265, 99=4535, 99.9=10279, 99.99=19855] [UPDATE: Count=3406, Max=33599, Min=3170, Avg=6354.96, 90=8535, 99=17631, 99.9=30127, 99.99=33599] 
2023-05-06 07:23:27:437 1030 sec: 7207707 operations; 6999.9 current ops/sec; est completion in 3 hours 38 minutes [READ: Count=66472, Max=35391, Min=1120, Avg=1975.46, 90=2901, 99=7123, 99.9=14031, 99.99=24095] [UPDATE: Count=3528, Max=31951, Min=3130, Avg=7702.98, 90=11599, 99=20175, 99.9=26319, 99.99=31951] 
2023-05-06 07:23:37:437 1040 sec: 7277707 operations; 7000 current ops/sec; est completion in 3 hours 38 minutes [READ: Count=66596, Max=28607, Min=1129, Avg=1937.59, 90=2853, 99=6371, 99.9=13015, 99.99=23183] [UPDATE: Count=3410, Max=32143, Min=3404, Avg=7017.03, 90=9799, 99=18175, 99.9=28959, 99.99=32143] 
2023-05-06 07:23:47:437 1050 sec: 7347710 operations; 7000.3 current ops/sec; est completion in 3 hours 38 minutes [READ: Count=66512, Max=38207, Min=1153, Avg=1960.31, 90=2843, 99=6971, 99.9=16799, 99.99=29503] [UPDATE: Count=3489, Max=40479, Min=3242, Avg=7008.96, 90=10095, 99=16847, 99.9=34431, 99.99=40479] 
2023-05-06 07:23:57:437 1060 sec: 7417629 operations; 6991.9 current ops/sec; est completion in 3 hours 38 minutes [READ: Count=66395, Max=41887, Min=1122, Avg=1774.56, 90=2341, 99=5367, 99.9=13991, 99.99=25791] [UPDATE: Count=3527, Max=60031, Min=3236, Avg=6886.64, 90=9215, 99=32367, 99.9=49119, 99.99=60031] 
2023-05-06 07:24:07:437 1070 sec: 7487709 operations; 7008 current ops/sec; est completion in 3 hours 37 minutes [READ: Count=66552, Max=59519, Min=1145, Avg=2277.1, 90=3755, 99=10607, 99.9=19519, 99.99=30271] [UPDATE: Count=3522, Max=72383, Min=3214, Avg=8532.46, 90=12823, 99=30063, 99.9=62751, 99.99=72383] 
2023-05-06 07:24:17:437 1080 sec: 7557705 operations; 6999.6 current ops/sec; est completion in 3 hours 37 minutes [READ: Count=66454, Max=44895, Min=1138, Avg=2193.88, 90=3495, 99=9871, 99.9=17583, 99.99=26511] [UPDATE: Count=3541, Max=42047, Min=3214, Avg=7878.94, 90=12055, 99=24223, 99.9=35935, 99.99=42047] 
2023-05-06 07:24:27:437 1090 sec: 7627707 operations; 7000.2 current ops/sec; est completion in 3 hours 37 minutes [READ: Count=66500, Max=53663, Min=1115, Avg=2493.3, 90=4379, 99=12711, 99.9=24447, 99.99=36191] [UPDATE: Count=3507, Max=49407, Min=3410, Avg=8950.19, 90=14759, 99=28431, 99.9=46911, 99.99=49407] 
2023-05-06 07:24:37:437 1100 sec: 7697683 operations; 6997.6 current ops/sec; est completion in 3 hours 37 minutes [READ: Count=66477, Max=328703, Min=1124, Avg=3789.65, 90=7503, 99=24047, 99.9=96063, 99.99=285695] [UPDATE: Count=3507, Max=342527, Min=3592, Avg=16738.96, 90=31087, 99=101695, 99.9=304639, 99.99=342527] 
2023-05-06 07:24:47:437 1110 sec: 7767703 operations; 7002 current ops/sec; est completion in 3 hours 37 minutes [READ: Count=66550, Max=40159, Min=1143, Avg=2436.81, 90=4123, 99=12959, 99.9=24639, 99.99=36447] [UPDATE: Count=3462, Max=60319, Min=3264, Avg=8792.3, 90=14535, 99=27839, 99.9=51455, 99.99=60319] 
2023-05-06 07:24:57:437 1120 sec: 7837691 operations; 6998.8 current ops/sec; est completion in 3 hours 37 minutes [READ: Count=66528, Max=36479, Min=1134, Avg=2319.09, 90=3865, 99=11751, 99.9=20223, 99.99=25615] [UPDATE: Count=3457, Max=43327, Min=3416, Avg=8347.16, 90=13007, 99=22127, 99.9=31503, 99.99=43327] 
2023-05-06 07:25:07:437 1130 sec: 7907709 operations; 7001.8 current ops/sec; est completion in 3 hours 36 minutes [READ: Count=66542, Max=58687, Min=1139, Avg=2155.83, 90=3249, 99=10479, 99.9=21807, 99.99=37535] [UPDATE: Count=3476, Max=84991, Min=3112, Avg=8499.27, 90=12847, 99=28159, 99.9=73471, 99.99=84991] 
2023-05-06 07:25:17:437 1140 sec: 7977709 operations; 7000 current ops/sec; est completion in 3 hours 36 minutes [READ: Count=66563, Max=71231, Min=1111, Avg=2496.35, 90=4287, 99=14823, 99.9=29855, 99.99=45535] [UPDATE: Count=3442, Max=199551, Min=3252, Avg=12075.53, 90=19567, 99=93439, 99.9=192767, 99.99=199551] 
2023-05-06 07:25:27:437 1150 sec: 8047703 operations; 6999.4 current ops/sec; est completion in 3 hours 36 minutes [READ: Count=66380, Max=73727, Min=1138, Avg=2201.02, 90=3475, 99=10727, 99.9=20127, 99.99=31743] [UPDATE: Count=3614, Max=67327, Min=3388, Avg=9342.36, 90=15223, 99=39871, 99.9=55615, 99.99=67327] 
2023-05-06 07:25:37:437 1160 sec: 8117707 operations; 7000.4 current ops/sec; est completion in 3 hours 36 minutes [READ: Count=66564, Max=48287, Min=1113, Avg=1990.74, 90=2823, 99=8615, 99.9=15367, 99.99=22303] [UPDATE: Count=3434, Max=46207, Min=3406, Avg=7910.58, 90=12295, 99=24063, 99.9=31967, 99.99=46207] 
2023-05-06 07:25:47:437 1170 sec: 8187698 operations; 6999.1 current ops/sec; est completion in 3 hours 36 minutes [READ: Count=66489, Max=33535, Min=1121, Avg=1809.96, 90=2439, 99=5667, 99.9=12935, 99.99=21215] [UPDATE: Count=3503, Max=42239, Min=3156, Avg=6625.85, 90=9151, 99=17167, 99.9=37887, 99.99=42239] 
2023-05-06 07:25:57:437 1180 sec: 8257706 operations; 7000.8 current ops/sec; est completion in 3 hours 36 minutes [READ: Count=66461, Max=37279, Min=1107, Avg=1985.39, 90=2977, 99=6695, 99.9=13679, 99.99=22415] [UPDATE: Count=3547, Max=32255, Min=3322, Avg=7427.3, 90=10599, 99=18799, 99.9=25855, 99.99=32255] 
2023-05-06 07:26:07:437 1190 sec: 8327706 operations; 7000 current ops/sec; est completion in 3 hours 35 minutes [READ: Count=66443, Max=30447, Min=1108, Avg=1919.22, 90=2675, 99=7031, 99.9=15143, 99.99=25007] [UPDATE: Count=3560, Max=54463, Min=3282, Avg=7339.5, 90=11167, 99=21407, 99.9=35103, 99.99=54463] 
2023-05-06 07:26:17:437 1200 sec: 8397697 operations; 6999.1 current ops/sec; est completion in 3 hours 35 minutes [READ: Count=66459, Max=78783, Min=1128, Avg=2529.77, 90=4363, 99=13671, 99.9=28111, 99.99=44351] [UPDATE: Count=3531, Max=85311, Min=3260, Avg=10063.6, 90=15759, 99=40351, 99.9=64287, 99.99=85311] 
2023-05-06 07:26:27:437 1210 sec: 8467699 operations; 7000.2 current ops/sec; est completion in 3 hours 35 minutes [READ: Count=66570, Max=68351, Min=1149, Avg=2295.93, 90=3833, 99=10495, 99.9=17919, 99.99=24991] [UPDATE: Count=3430, Max=34271, Min=3530, Avg=8925.06, 90=13823, 99=22079, 99.9=32159, 99.99=34271] 
2023-05-06 07:26:37:437 1220 sec: 8537680 operations; 6998.1 current ops/sec; est completion in 3 hours 35 minutes [READ: Count=66500, Max=49759, Min=1136, Avg=2746.78, 90=5359, 99=13607, 99.9=23519, 99.99=34559] [UPDATE: Count=3489, Max=48319, Min=3438, Avg=10182.77, 90=16207, 99=27247, 99.9=34463, 99.99=48319] 
